wine_code,wine_name,img_url,badge,sugar_content,acidity,body,tannin,producer,nation,production_area,main_varieties
169352,"도멘 장 루이 샤브, 쌩 조셈 끌로 플로렁땅",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,도멘 쟝 루이 샤브 Domaine Jean Louis Chave,프랑스(France),론(Rhone),시라/쉬라즈 (Syrah/Shiraz) 100%
169351,"도멘 브누아 엉뜨, 퓔리니 몽라셰 넥스 플로르",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,3,1,1,브누아 엉뜨 Benoit Ente,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay) 100%
169350,"도멘 A.F 그로, 즈브레 샹베르탱",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,2,도멘 A.F. 그로 Domaine A.F. Gros,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169349,"도멘 A.F 그로, 뉘 쌩 조르주 1er 레 쌩 조르주",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,2,도멘 A.F. 그로 Domaine A.F. Gros,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169348,"도멘 A.F 그로, 브루고뉴 오뜨-꼬뜨 드 뉘 무이산화황",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,2,도멘 A.F. 그로 Domaine A.F. Gros,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169347,"도멘 A.F 그로, 브루고뉴 오뜨-꼬뜨 드 뉘",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,도멘 A.F. 그로 Domaine A.F. Gros,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169346,"도멘 A.F 그로, 샹볼 뮤지니",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,2,도멘 A.F. 그로 Domaine A.F. Gros,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169345,"도멘 A.F 그로, 에세조",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,2,도멘 A.F. 그로 Domaine A.F. Gros,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169344,"도멘 A.F 그로, 리쉬부르",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,2,도멘 A.F. 그로 Domaine A.F. Gros,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169343,크루즈 엘더 에반젤로 까리냥,https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,3,크루즈 와인 Cruse Wine,미국(U.S.A),캘리포니아(California),까리냥 (Carignan/Carignane) 100%
169342,울트라마린 로제,https://wine21.speedgabia.com/no_image2.jpg,스파클링,1,4,1,1,크루즈 와인 Cruse Wine,미국(U.S.A),캘리포니아(California),"피노 누아 (Pinot Noir) , 샤르도네 (Chardonnay)"
169341,"도멘 A.F 그로, 모레 쌩 드니",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,2,도멘 A.F. 그로 Domaine A.F. Gros,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169340,"도멘 A.F 그로, 본 1er 몽트레브노 블랑",https://wine21.speedgabia.com/no_image2.jpg,화이트,1,3,2,1,도멘 A.F. 그로 Domaine A.F. Gros,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay) 100%
169339,"도멘 A.F 그로, 모레 생 드니 1er 레 몽 뤼장",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,2,도멘 A.F. 그로 Domaine A.F. Gros,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169338,"도멘 A.F 그로, 사비니 레 본 1er 끌로 데 게뜨",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,2,도멘 A.F. 그로 Domaine A.F. Gros,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169337,"도멘 A.F 그로, 꼬르통 샤를마뉴",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,2,도멘 A.F. 그로 Domaine A.F. Gros,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay) 100%
169336,"아르망 조푸와, 즈브레 샹베르탱 끌로 프리에르",https://wine21.speedgabia.com/no_image2.jpg,레드,1,3,3,2,아르망 조푸와 Harmand Geoffroy,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169335,샤조 데 부쵸,https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169335.png,레드,1,3,3,3,,프랑스(France),서던프랑스(SouthernFrance),"까리냥 (Carignan/Carignane) 50%, 그르나슈 (Grenache) 50%"
169334,"도멘 앙드레 브루넬, 르 쁘띠 트렉터",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169334.png,레드,1,3,4,3,도멘 앙드레 부르넬 Domaine Andre Brunel,프랑스(France),서던프랑스(SouthernFrance),"그르나슈 (Grenache) 40%, 시라/쉬라즈 (Syrah/Shiraz) 20%, 메를로 (Merlot) 40%"
169333,"도멘 지로, 상세르",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169333.png,화이트,1,4,1,1,도멘 지로 Domaine Girault,프랑스(France),루아르(Loire),소비뇽 블랑 (Sauvignon Blanc) 100%
169332,도멘 뒤 프레 클로 로제 당주,https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169332.png,로제,1,3,2,2,도멘 뒤 프레 클로 Domaine du Pre Clos,프랑스(France),루아르(Loire),"카베르네 프랑 (Cabernet Franc) , 가메이 (Gamay) , 그롤로 누아 (Grolleau Noir)"
169331,"샤또 드 발라공, 소비뇽 블랑 뚜렌",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169331.png,화이트,1,4,1,1,샤또 드 발라공 Chateau de Vallagon,프랑스(France),루아르(Loire),소비뇽 블랑 (Sauvignon Blanc) 100%
169330,"도멘 뒤 그랑 세프, 소비뇽 블랑 뚜렌",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169330.png,화이트,1,4,1,1,도멘 뒤 그랑 세프 Domaine du Grand Cerf,프랑스(France),루아르(Loire),소비뇽 블랑 (Sauvignon Blanc) 100%
169329,360 루아르 소비뇽 블랑 발 데 루아르,https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169329.png,화이트,1,4,1,1,루아르 프로프리에테 Loire Propriétés,프랑스(France),루아르(Loire),소비뇽 블랑 (Sauvignon Blanc) 100%
169328,"페르투와 모리세, 라네 그랑 크뤼 밀레짐",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169328.png,스파클링,1,4,2,1,페르투와 모리세 Pertois-Moriset,프랑스(France),샹빠뉴(Champagne),샤르도네 (Chardonnay) 100%
169327,"페르투와 모리세, 로제 블랑 그랑 크뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169327.png,스파클링,1,4,1,1,페르투와 모리세 Pertois-Moriset,프랑스(France),샹빠뉴(Champagne),"샤르도네 (Chardonnay) 92%, 피노 누아 (Pinot Noir) 8%"
169326,"페르투와 모리세, PM.03 에디션 그랑 크뤼",https://wine21.speedgabia.com/WINE_MST/IMAGE/0169000/T0169326_002.png,스파클링,1,4,1,1,페르투와 모리세 Pertois-Moriset,프랑스(France),샹빠뉴(Champagne),샤르도네 (Chardonnay) 100%
169325,"페르투와 모리세, 레 콰트르 떼루아 그랑 크뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169325.png,스파클링,1,4,1,1,페르투와 모리세 Pertois-Moriset,프랑스(France),샹빠뉴(Champagne),샤르도네 (Chardonnay) 100%
169324,"보데가스 볼베르, 파소 아 파소 뗌프라니요 & 그라시아노",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169324.png,레드,1,2,3,3,보데가스 볼베르 Bodegas Volver,스페인(Spain),,"템프라니요 (Tempranillo) , 그라시아노 (Graciano)"
169323,"보데가스 볼베르, 라 퀸타 드 라파",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169323.png,레드,1,2,3,3,보데가스 볼베르 Bodegas Volver,스페인(Spain),알만사(Almansa),"시라/쉬라즈 (Syrah/Shiraz) , 가르나차 틴토레라 (Garnacha Tintorera)"
169322,"스텔라 벨라, 카베르네 소비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169322.png,레드,1,2,4,4,스텔라 벨라 Stella Bella,호주(Australia),웨스턴오스트레일리아(WesternAustralia),카베르네 소비뇽 (Cabernet Sauvignon)
169321,"스텔라 벨라, 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169321.png,레드,1,2,3,3,스텔라 벨라 Stella Bella,호주(Australia),웨스턴오스트레일리아(WesternAustralia),시라/쉬라즈 (Syrah/Shiraz) 100%
169320,"스텔라 벨라, 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169320.png,화이트,1,3,1,1,스텔라 벨라 Stella Bella,호주(Australia),웨스턴오스트레일리아(WesternAustralia),샤르도네 (Chardonnay) 100%
169319,"스커틀버트, 카베르네 소비뇽",https://wine21.speedgabia.com/WINE_MST/IMAGE/0169000/T0169319_002.png,레드,1,2,4,4,스커틀버트 Skuttlebutt,호주(Australia),웨스턴오스트레일리아(WesternAustralia),"카베르네 소비뇽 (Cabernet Sauvignon) 63%, 시라/쉬라즈 (Syrah/Shiraz) 33%, 말벡 (Malbec) 4%"
169318,"스커틀버트, 소비뇽 블랑-세미용",https://wine21.speedgabia.com/WINE_MST/IMAGE/0169000/T0169318_002.png,화이트,1,4,1,1,스커틀버트 Skuttlebutt,호주(Australia),웨스턴오스트레일리아(WesternAustralia),"소비뇽 블랑 (Sauvignon Blanc) 79%, 세미용 (Semillon) 21%"
169317,"스몰타운 빈야드, 낙낙 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169317.png,레드,1,3,4,3,스몰타운 빈야드 Smalltown Vineyards,호주(Australia),사우스오스트레일리아(SouthAustralia),"시라/쉬라즈 (Syrah/Shiraz) 97%, 그르나슈 (Grenache) 3%"
169316,"스몰타운 빈야드, 더 넥스트 빅 띵",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169316.png,화이트,1,2,2,1,스몰타운 빈야드 Smalltown Vineyards,호주(Australia),사우스오스트레일리아(SouthAustralia),샤르도네 (Chardonnay) 100%
169315,"7 컬러즈, 리미티드 에디션 까르메네르",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169315.png,레드,1,3,3,3,세븐 컬러즈 7 Colores,칠레(Chile),센트럴밸리(CentralValley),"카르메네르 (Carmenere) 85%, 까리냥 (Carignan/Carignane) 15%"
169314,"7 컬러즈, 브륏 샤르마",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169314.png,스파클링,1,4,1,1,세븐 컬러즈 7 Colores,칠레(Chile),센트럴밸리(CentralValley),샤르도네 (Chardonnay) 100%
169313,"카미 빈야드, 레드 블렌드",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169313.png,레드,1,3,4,4,카미 빈야드 CAMi Vineyards,미국(U.S.A),캘리포니아(California),"메를로 (Merlot) 53%, 카베르네 소비뇽 (Cabernet Sauvignon) 47%"
169312,"아뮬렛 이스테이트, 모킹 버드",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169312.png,레드,1,3,4,4,아뮬렛 이스테이트 Amulet Estate,미국(U.S.A),캘리포니아(California),카베르네 소비뇽 (Cabernet Sauvignon) 100%
169311,"아뮬렛 이스테이트, 레드 아뮬렛",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169311.png,레드,1,3,4,4,아뮬렛 이스테이트 Amulet Estate,미국(U.S.A),캘리포니아(California),"카베르네 소비뇽 (Cabernet Sauvignon) 85%, 메를로 (Merlot) 10%, 쁘띠 베르도 (Petit Verdot) 5%"
169310,"코리올리스, 시라",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169310.png,레드,1,2,3,3,코리올리스 Coriolis,미국(U.S.A),오리건(Oregon),시라/쉬라즈 (Syrah/Shiraz) 100%
169309,"코리올리스, 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169309.png,레드,1,2,3,2,코리올리스 Coriolis,미국(U.S.A),오리건(Oregon),피노 누아 (Pinot Noir) 100%
169308,"코리올리스, 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169308.png,화이트,1,3,3,1,코리올리스 Coriolis,미국(U.S.A),오리건(Oregon),샤르도네 (Chardonnay) 100%
169307,"안티카 테라, 안티키테라 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169307.png,레드,1,2,3,2,안티카 테라 Antica Terra,미국(U.S.A),오리건(Oregon),피노 누아 (Pinot Noir) 100%
169306,"안티카 테라, 세라스 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169306.png,레드,1,2,2,2,안티카 테라 Antica Terra,미국(U.S.A),오리건(Oregon),피노 누아 (Pinot Noir) 100%
169305,"프레익소, 패밀리 컬렉션",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169305.png,레드,1,3,4,3,프레익소 Freixo,포르투갈(Portugal),알렌테주(Alentejo),"투리가 나시오날 (Touriga Nacional) 40%, 카베르네 소비뇽 (Cabernet Sauvignon) 40%, 쁘띠 베르도 (Petit Verdot) 20%"
169304,"프레익소, 리저브 레드",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169304.png,레드,1,2,3,3,프레익소 Freixo,포르투갈(Portugal),알렌테주(Alentejo),"투리가 나시오날 (Touriga Nacional) 40%, 카베르네 소비뇽 (Cabernet Sauvignon) 40%, 알리칸테 부쉐 (Alicante Bouschet) 20%"
169303,"프레익소, 리저브 화이트",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169303.png,화이트,1,3,2,1,프레익소 Freixo,포르투갈(Portugal),알렌테주(Alentejo),"아린토 (Arinto) 40%, 알바리뇨 (Albarino(Alvarinho)) 40%, 소비뇽 블랑 (Sauvignon Blanc) 20%"
169302,"프레익소, 테루아 화이트",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169302.png,화이트,1,3,1,1,프레익소 Freixo,포르투갈(Portugal),알렌테주(Alentejo),"아린토 (Arinto) 40%, 소비뇽 블랑 (Sauvignon Blanc) 40%, 알바리뇨 (Albarino(Alvarinho)) 20%"
169301,"브롤리아, 르 페르니치",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169301.png,레드,1,2,2,2,브롤리아 Broglia,이탈리아(Italy),피에몬테(Piemonte),피노 누아 (Pinot Noir) 100%
169300,"브롤리아, 베키아 안나타",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169300.png,화이트,1,3,1,1,브롤리아 Broglia,이탈리아(Italy),피에몬테(Piemonte),코르테제 (Cortese) 100%
169299,"프렌치 비치스, 쥬시 레드",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169299.png,로제,1,3,2,2,프렌치 비치스 French Beaches,프랑스(France),서던프랑스(SouthernFrance),"까리냥 (Carignan/Carignane) 60%, 시라/쉬라즈 (Syrah/Shiraz) 40%"
169298,"프렌치 비치스, 콜린 다무르",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169298.png,화이트,3,2,2,1,프렌치 비치스 French Beaches,프랑스(France),,"그로 만생 (Gros Manseng) 45%, 쁘띠 만생 (Petit Manseng) 20%, 우니 블랑 (Ugni Blanc) 20%, 콜롱바르 (Colombard) 15%"
169297,"프렌치 비치스, 제스티 화이트",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169297.png,화이트,1,3,1,1,프렌치 비치스 French Beaches,프랑스(France),서던프랑스(SouthernFrance),"소비뇽 블랑 (Sauvignon Blanc) 80%, 그르나슈 블랑 (Grenache Blanc) 20%"
169296,"도멘 티베르, 푸이 퓌세 헤리티지",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169296.png,화이트,1,2,2,1,도멘 티베르 Domaine Thibert,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay) 100%
169295,"도멘 티베르, 마콩 베르제",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169295.png,화이트,1,3,1,1,도멘 티베르 Domaine Thibert,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay) 100%
169294,"미셸 프루니에, 볼네이 프리미에 크뤼 레 까이예레",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169294.png,레드,1,2,3,2,미셸 프루니에 Michel Prunier,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169293,"미셸 프루니에, 포마르 레 비뇨",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169293.png,레드,1,2,2,2,미셸 프루니에 Michel Prunier,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169292,"비냐 엘레냐, 에스탄시아 드 실렌씨오 모나스트렐 오가닉",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169292.png,레드,1,3,3,3,비냐 엘레냐 Vina Elena,스페인(Spain),후미야(Jumilla),모나스트렐 (Monastrell)
169291,"미셸 프루니에, 오세 뒤레스 프리미에 크뤼 끌로 뒤 발",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169291.png,레드,1,2,2,2,미셸 프루니에 Michel Prunier,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169290,"미셸 프루니에, 쇼레 레 본 레 보몽",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169290.png,레드,1,2,2,2,미셸 프루니에 Michel Prunier,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169289,"미셸 프루니에, 오뜨 꼬뜨 드 본",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169289.png,레드,1,2,3,2,미셸 프루니에 Michel Prunier,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169288,"미셸 프루니에, 부르고뉴 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169288.png,레드,1,2,2,2,미셸 프루니에 Michel Prunier,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
169287,"미셸 프로니에, 뫼르소 레 끌루",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169287.png,화이트,1,3,3,1,미셸 프루니에 Michel Prunier,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay) 100%
169286,"미셸 프루니에, 오세-뒤레스 블랑 비에 비뉴",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169286.png,화이트,1,3,2,1,미셸 프루니에 Michel Prunier,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay) 100%
169285,"미셸 프루니에, 오세-뒤레스 블랑",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169285.png,화이트,1,3,2,1,미셸 프루니에 Michel Prunier,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay) 100%
169284,"미셸 프루니에, 부르고뉴 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169284.png,화이트,1,3,1,1,미셸 프루니에 Michel Prunier,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay) 100%
169283,빈티지 클라렛,https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169283.png,레드,1,3,4,3,샤또 테이시에 Chateau Teyssier,프랑스(France),보르도(Bordeaux),"메를로 (Merlot) 70%, 카베르네 프랑 (Cabernet Franc) 25%, 카베르네 소비뇽 (Cabernet Sauvignon) 5%"
169282,"샴페인 드라피에, 클레어밸리스",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169282.png,스파클링,1,4,1,1,샴페인 드라피에 Champagne Drappier,프랑스(France),샹빠뉴(Champagne),"피노 누아 (Pinot Noir) 75%, 피노 뮈니에 (Pinot Meunier) 10%, 샤르도네 (Chardonnay) 10%, 피노 블랑 (Pinot Blanc) 5%"
169281,"샴페인 쟈끄송, 디지 테레 루즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169281.png,스파클링,1,4,1,1,샴페인 자크송 Champagne Jacquesson,프랑스(France),샹빠뉴(Champagne),피노 누아 (Pinot Noir) 100%
169280,"투썩 점퍼, '사슴' 리슬링",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169280.png,화이트,1,3,2,1,투썩 점퍼 와인즈 Tussock Jumper Wines,독일(Germany),라인헤센(Rheinhessen),리슬링 (Riesling) 100%
169279,"투썩 점퍼, '황소' 까바 리제르바",https://wine21.speedgabia.com/WINE_MST/TITLE/0169000/W0169279.png,스파클링,1,4,1,1,투썩 점퍼 와인즈 Tussock Jumper Wines,스페인(Spain),발렌시아(Valencia),"마카베오 (Macabeo) 50%, 샤르도네 (Chardonnay) 50%"
